,LOR016C_binning_bin2,LOR019C_binning_bin1,LOR021C_binning_bin2,LOR022C_binning_bin2,LOR022C_binning_bin3,LOR022C_binning_bin4,LOR026C_binning_bin2,LOR028C_binning_bin1,LOR028C_binning_bin2,LOR028C_binning_bin4,LOR030C_binning_bin2,LOR034C_binning_bin1,LOR034C_binning_bin3,LOR034C_binning_bin4,LOR034C_binning_bin6,LOR051C_binning_bin2,LOR051C_binning_bin3,LOR051C_binning_bin4,LOR054C_binning_bin1,LOR054C_binning_bin3,LOR054C_binning_bin4,LOR054C_binning_bin5,LOR054C_binning_bin6,LOR054C_binning_bin7,LOR054C_binning_bin9,LOR054C_binning_bin10,LOR054C_binning_bin11,LOR054C_binning_bin12,LOR054C_binning_bin13,LOR054C_binning_bin14,LOR055C_binning_bin1,LOR055C_binning_bin6,LOR060C_binning_bin1,LOR061C_binning_bin1,LOR070C_binning_bin1,LOR072C_binning_bin2,LOR074C_binning_bin2,LOR074C_binning_bin3,LOR076C_binning_bin1,LOR081C_binning_bin1,LOR081C_binning_bin2,LOR082C_binning_bin3,LOR083C_binning_bin2,LOR084C_binning_bin2,LOR090C_binning_bin1,LOR090C_binning_bin2,LOR090C_binning_bin4,LOR101C_binning_bin3,LOR102C_binning_bin2,LOR103C_binning_bin1,LOR103C_binning_bin2,LOR202C_binning_bin1,LOR202C_binning_bin3,LOR202C_binning_bin4,LOR203C_binning_bin1,LOR203C_binning_bin3,LOR210C_binning_bin1,LOR214C_binning_bin1,LOR214C_binning_bin2,LOR214C_binning_bin3,LOR215C_binning_bin1,LOR217C_binning_bin3,LOR218C_binning_bin1,LOR218C_binning_bin3,LOR219C_binning_bin1,LOR221C_binning_bin1,LOR222C_binning_bin1,LOR222C_binning_bin2,LOR224C_binning_bin1,LOR224C_binning_bin3,LOR226C_binning_bin1,LOR226C_binning_bin2,LOR226C_binning_bin3,LOR228C_binning_bin2,LOR229C_binning_bin2,LOR235C_binning_bin1,LOR238C_binning_bin3,LOR240C_binning_bin1,LOR242C_binning_bin1,LOR242C_binning_bin2,LOR242C_binning_bin4,LOR242C_binning_bin5,LOR243C_binning_bin3,LOR243C_binning_bin4,LOR243C_binning_bin5,LOR258C_binning_bin1,LOR258C_binning_bin2,LOR258C_binning_bin3,LOR262C_binning_bin1,LOR264C_binning_bin2,LOR274C_binning_bin1,LOR274C_binning_bin2,LOR275C_binning_bin1,LOR275C_binning_bin4,LOR281C_binning_bin1,LOR281C_binning_bin2,LOR281C_binning_bin3,LOR282C_binning_bin1,LOR282C_binning_bin3,LOR282C_binning_bin4,LOR282C_binning_bin5,LOR288C_binning_bin2,LOR289C_binning_bin1,LOR295C_binning_bin1,LOR295C_binning_bin3,LOR295C_binning_bin5,LOR295C_binning_bin6,LOR295C_binning_bin7,LOR295C_binning_bin9,LOR295C_binning_bin11,LOR295C_binning_bin12,LOR300C_binning_bin1
LOR217C,0.208440426,0.144708501,0.880794752,0.003493963,0.005808097,0.007974443,8.727199458,0.003275098,0.05916477,0.003760576,0.009468875,0.22191445,0.875138361,0.978229573,0.09978233,0.92452631,0.005329158,0.000165002,0.129655534,0.004222935,0.041837838,0.012289292,0.133596496,0.067231271,0.001014,0,0.00326225,0.006326159,0.011111675,0.000158101,0.241400934,4.921137346,1.33005119,19.58446103,0.054967384,8.11826513,0.004720906,0.046178303,0.160031678,0.027042526,1.179735065,7.853528371,2.73137009,0.005226236,0.212360905,0.159660555,0.105573246,4.536760972,17.40690736,0.051456506,0.110445757,4.744089983,23.05804506,0.671422503,0.130846219,0.19894988,0.246471775,744.1086942,0.186901366,0.942419078,0.001771551,9.879505757,0.170925708,0.537543216,0.910239523,685.1399924,2.254550241,0.923559263,22.24982852,0.005948575,0.927947135,0.965843159,2.246920316,8.286815636,759.2847495,0.827554397,0.784736682,0.057286297,1.467129469,1.814468793,0.330668299,0.147972709,0.003672675,39.48818769,1.039135912,0.216320171,8.54744079,0.266345183,0.000532657,2.228126721,47.94158342,675.3820083,0.118043385,597.2536861,0.215662942,0.00304374,1.123459209,0.282227469,0.10973923,8.864213427,0.052860469,766.8317499,720.9399289,0.032891709,0.08310918,0.032687049,0.010014836,8.219437388,0.010936714,0.012914658,1.179688732,673.5293544
LOR218C,0.289726041,0.151954162,1.213265657,0.018356225,0.014494812,0.070445064,4.307624282,0.000191987,0.5208556,0.027792014,0.25340439,0.119595929,0.910124907,0.548523265,0.328555248,1.511773207,0.038711321,0.001672429,0.187690182,0.042635553,0.095625395,0.042607466,0.396890351,0.184042486,0.001537597,0.000185545,0.024207922,0.048941308,0.043260178,0.003914723,1.837571529,2.25920111,1.808603274,11.5978092,0.175503953,4.166073908,7.070275109,0.081418227,0.176097178,0.286063595,1.24245288,4.156674913,2.766867233,0.036136069,0.118481802,0.17712599,0.485989895,4.4165165,7.224037013,0.477803472,32.36140403,3.479671243,6.96929989,0.941304205,0.379807335,0.874652378,0.856676153,455.2393083,0.166392408,1.338270546,0.003683986,3.891485513,35.61584354,21.91313707,1.492470862,413.5130543,0.062515413,1.53508827,12.75585717,0.660334918,0.12502085,1.291296421,0.058136736,4.409392093,464.6531915,0.134127517,0.552451346,0.12725166,1.230809524,0.050681761,0.237690642,0.212289002,0.013662135,23.14545877,1.779618768,0.083034757,4.42539467,0.217461611,0.001394705,4.362048621,27.42430075,407.4468944,0.718694521,355.9219425,0.141448538,0.001365771,1.414846268,0.421368629,0.728094238,5.077296306,0.37511532,469.0150156,438.9796873,0.271658694,0.642467528,0.518662522,0.022928005,4.028352055,0.033906963,0.109833485,1.772718328,400.6162531
LOR219C,0.359548,0.47760564,149.9539208,0.020880987,0.126469665,0.053628817,2.877470734,0,0.526656614,0.001347657,0.034639948,1.78744621,0.375349133,0.801123624,0.395373077,212.8157965,1.240977911,0.001078755,0.471463582,0.027134065,0.142608115,0.206652356,0.468394386,0.319674206,0.0153785,0,0.056044084,0.01540468,0.043516854,0.006936,0.234704322,1.286777265,0.603060554,7.997684235,0.252138363,2.725473917,0.091333891,0.054476605,1.545759431,0.058748872,119.001847,2.650690304,5.289032243,0.121634715,1.488184068,0.513936167,0.179006621,2.80233446,4.930539731,0.541823331,0.222492053,2.21278733,3.801234968,89.44696165,0.460112728,0.123375016,0.232428627,305.7283242,0.495690667,144.7832904,0.023025745,2.780519367,0.256081722,0.311176918,224.7272562,278.4559721,0.059186486,212.2444047,7.138261536,0.368395099,0.16045143,139.4217156,0.050612833,2.787588489,313.6613738,0.06356035,1.514324732,1.601197663,1.02861066,0.042478519,0.256537453,0.538853687,0.303727865,15.99410138,228.1102115,0.036751212,2.996747504,1.491764112,0.000717659,2.900657838,21.07984028,274.7637391,0.057624948,239.1179602,1.5094333,0.006411621,165.7164772,0.372920578,0.062967984,3.293576863,0.090654891,317.0833806,294.3712123,0.146180711,1.304620823,0.035951726,0.025328104,2.691139159,0.370485584,0.087078547,213.7102941,268.9315551
LOR220C,0.963701044,0.460869415,8.068695648,0.082688584,0.051267988,0.171602657,21.84800393,0,0.542630099,0,0.084851116,8.135388782,4.408979619,8.249131719,6.838669768,7.916821111,0.024755488,0,0.478934992,0.083306605,0.780697836,0.14886462,7.494967102,1.00168849,0.006787811,0,0.223306877,0.046546533,0.037288532,0,2.486639058,5.889368381,5.619160275,26.69992313,5.208986576,20.17261869,0.055936129,0.170600882,0.530864983,0.698198299,6.320387915,18.89953804,2.39665657,0.013338996,7.665594499,2.104005158,0.322454977,1.892206032,5.924345722,0.448328604,2.256421735,1.659054469,9.883422887,6.567246648,7.382946091,0.520309739,1.067087898,335.9422481,0.373146253,8.394531436,0.018439106,19.66362774,2.642127428,1.37747981,7.958012021,302.6055414,0.811720457,8.235373456,13.31367334,0.211716209,4.554880308,8.404891122,0.787350629,20.70124518,336.0416297,0.243065628,1.222090128,0.407956652,6.937294007,0.590820863,4.979438147,0.52638597,0.03107869,21.44755118,8.820478372,1.69742416,21.61709804,7.426547298,0.00277448,4.763009713,21.54254229,299.2873385,0.394951958,263.9873732,7.111416614,0.002732986,9.498339305,1.845415649,0.412490693,20.97927422,0.186236241,338.8780212,322.9170488,0.115560761,0.639288897,0.127211234,0.079121907,20.11657283,0.011440111,0.047950575,10.25735713,303.4162014
LOR221C,0.201138238,1.983617524,1.104671883,0.036364064,0.076858249,0.124728134,5.559799603,0.000130985,0.31374865,0.008001046,0.021907497,0.217903955,1.763978683,1.232748301,0.632782735,1.210524469,0.038533017,0.001844485,1.933143824,0.019932815,0.288975447,0.174580174,0.65936115,0.143957604,0.006347425,0.000126989,0.040682699,0.037070598,0.023990959,0.00888809,0.517524065,1.028915259,2.37564505,8.439306711,0.218449499,5.39886286,0.40153498,0.065034682,0.250204642,0.428719043,0.914949458,5.091721403,2.208267798,0.032306302,0.197963296,0.634388675,0.297694271,0.998479209,1.403682762,0.298245183,0.162667148,1.032056524,3.313382891,1.593637092,0.613995518,0.229840475,0.3985453,50.37298301,0.102340018,1.188604057,0.008070257,5.09832237,0.425356727,0.384932993,1.195249602,47.84468896,0.437995447,1.205579102,4.242479823,4.991956738,0.245887328,1.168224826,0.422206149,5.56081746,46.81513108,0.051047747,2.41523351,0.185126861,0.69515384,0.340991368,0.362699905,1.98817503,0.01494851,5.540574548,1.51868276,0.036151766,5.738226161,0.288787549,0.000365657,1.500145501,5.53896973,44.51283138,0.153644692,38.32544503,0.194068407,0.008955589,1.309811475,0.676727644,0.181875117,5.882880996,0.205673769,47.03741763,46.10796874,0.066243142,0.495224099,0.077898381,0.01493456,5.163052784,0.022898082,0.04078928,1.441597935,45.64878996
LOR222C,2.15788491,0.301286985,35.0217734,0.0168428,0.013694084,0.380279295,15.25632666,0,7.299376042,0.002485025,0.313672677,8.219165412,5.433084286,2.065158245,1.308714473,48.33782177,0.38981822,0.029091458,0.176723257,0.120229489,3.23144056,0.473990748,2.644742067,2.005201683,0.009379888,0,0.072477069,0.058309433,0.0661044,0.0907712,0.962647922,8.749653322,7.547266082,17.11348634,0.124573441,13.3460365,0.012238786,0.641113499,0.253402926,0.075594573,28.93874566,12.50644587,1.636798594,0.035911107,7.877996047,0.523128034,0.459752542,0.130230327,0.555680419,6.911829355,0.13695138,0.399533718,2.013711807,21.6493961,2.411397808,6.553921795,0.738213697,24.60729961,1.045357063,34.28615253,0.006398008,12.68862284,0.935285844,0.332452469,45.60599891,19.03093806,205.5818359,51.17986816,1.565622101,0.008864171,1.99446581,33.47192764,198.4858581,14.3967609,21.71610793,0.033611138,1.742661054,0.137501228,1.057559437,160.6186962,8.789506449,0.313058121,0.035104585,2.615359027,50.06355546,2.43304409,14.0414966,8.765115471,0.005863284,2.840124553,4.218168708,19.21514988,6.78281302,21.23049,8.006251016,0.131519395,37.66511855,0.419043178,6.384819919,14.59704972,0.148943086,21.86466814,19.75529101,0.036994027,8.028503197,0.183934963,0.024129743,13.6930574,0.008048814,0.045148983,45.3588098,18.397228
LOR223C,0.077994843,0.109749044,1.710474375,0.047888914,0.022109013,0.008468536,0.752909436,0,0.173626586,0.004376112,0.018128252,0.09164977,3.183993792,0.422932211,0.115909128,1.804911919,0.02640578,0,0.132569703,0.019634335,0.060429913,0.156333061,0.116342835,0.047213311,0.004060388,0,0.011466439,0.016645663,0.022226529,0.012440808,0.526328658,3.686684399,3.331239817,7.878813547,0.298336452,0.833396235,7.282026117,0.013672441,1.06475215,0.109620546,1.37483272,1.250100537,1.975234925,0.025702822,0.081675147,0.25194437,0.068045022,10.54464322,8.878459908,0.199239488,0.082938104,10.92213302,12.61567325,1.972856254,0.112661641,0.258169699,0.296852013,362.4918002,0.043323019,1.719295956,0.00606252,1.340458029,0.53201725,0.516941149,1.746669753,327.8982542,0.272817618,1.805875693,3.381228515,1.585608832,0.085124112,1.792167899,0.283864623,0.697888513,354.5200643,0.377025365,2.905802669,0.875456961,0.637382626,0.230416272,0.268838491,0.170573282,0.021093329,10.44906509,1.965682665,0.009405708,1.070671239,0.146998373,0.003383188,5.208136274,22.08223312,326.304607,0.117502586,288.2395353,0.158654935,0.00573076,1.976399358,0.144289709,0.098125646,1.62063092,0.073746772,357.0318171,349.1300111,0.030406087,0.34171482,0.017496254,0.107827447,0.573395455,0.083152764,0.820945951,2.111529371,336.6772814
LOR224C,0.10883046,0.126846625,1.057877468,0.017372441,0.005685623,0.028608297,4.500399774,0.00051671,0.0294205,0.001704896,0.019056633,0.034706384,3.258831645,0.57511071,0.156567668,1.224454825,1.024357553,0,0.087056687,0.007769632,0.026620419,0.008418194,0.177247445,0.046515963,0.000343829,0.000462359,0.001340122,0.004091217,0.004570705,0.001577169,0.460315212,4.026063408,3.851188891,11.69964435,0.021246435,4.395944346,141.077832,0.042378794,0.351993566,0.086137854,1.078573175,4.386258991,2.380173212,0.003902278,0.034808899,0.777268318,0.099742607,6.596029007,9.199509043,0.030050222,10.86926087,6.048451937,13.866944,0.807047643,0.167918563,0.238847736,0.468620475,460.2179753,0.143425631,1.128505229,0.000475547,4.287237545,11.31958905,0.522026643,1.1946251,417.9737258,0.089821258,1.221150065,50.31877635,511.6719941,0.074066859,2.167001706,0.090173647,4.433599929,452.9052334,0.10242059,0.377958127,0.041498763,0.761276618,0.071869969,0.18922198,0.161719532,0.001422516,65.21003997,19.46741343,0.016214765,4.440743086,0.088874031,0.001140134,6.309494211,31.70953769,417.0379819,0.104202445,365.2544817,0.040653718,0.005864229,1.325439934,0.096038642,0.11384532,4.794828304,0.096031147,457.4633233,444.4052712,0.060744672,0.088233454,0.196819309,0.008302058,4.072820715,0.013435898,0.011885361,1.506368377,425.7498582
LOR225C,0.560825762,0.57851034,5.937147872,0.155541469,0.064324118,0.135575978,9.795914987,0,0.526652119,0,0.204956418,0.2404667,35.48954846,1.945462762,1.117665085,6.669160721,0.036643726,0.000217289,0.579353335,0.057763508,0.286060352,0.034127824,0.893276369,0.140887637,0.010937244,0,0.043280021,0.132820096,0.038892199,0.008585794,23.82154935,3.515069384,38.90725863,12.54186092,0.299030868,9.80754637,0.199646876,0.227319505,0.511211375,0.897954508,4.608026364,8.659691734,1.123617304,0.107812769,0.241211324,0.217031768,0.991760628,1.348294304,2.995489857,0.547123624,88.23878125,1.638348638,6.942794288,4.435776883,0.831894803,24.46453799,2.90430244,116.4062889,0.179059562,6.296187811,0.004898673,7.986218733,88.57984444,0.604612895,6.405438845,103.0692357,0.195942903,6.651517529,10.6673233,2.080376603,0.112966594,6.360932781,0.195253975,10.8674011,110.8846306,0.10025948,1.424481719,0.303611427,0.916535488,0.164731785,0.278644592,0.827185475,0.012775757,13.37738503,7.391846086,0.380166949,9.025120461,0.549636827,0.00062551,6.743331713,7.488661615,103.0484119,25.25841039,91.53470442,0.241590588,0.009937317,7.501572003,7.070629695,24.5313706,9.69769472,0.683072063,111.6144085,110.7124945,0.442067168,0.776329061,1.460229313,0.068752765,7.638843384,0.01288829,0.037117681,7.947249966,107.6866586
LOR226C,0.493152648,1.204458186,12.21336487,0.018529367,0.196825961,0.123169387,33.67749121,0,1.2478975,0,0.195693345,9.091759758,5.339802392,4.282343226,0.64569579,12.47865817,0.071649752,0.002263757,1.068870065,0.070968217,0.194741545,0.118989391,1.84877678,0.419421878,0.00576433,0,0.025107417,0.056247049,0.038442886,0.00310229,1.039379162,25.14767239,7.540748723,37.8476014,0.239236819,32.44767033,0.035677769,0.641757076,1.2694076,0.933391207,9.84833003,29.48795371,2.477750442,1.257154964,7.490111024,1.146930399,0.556874913,8.363336591,57.23564541,1.014476383,0.083335775,9.230732114,10.48672287,8.645804033,1.639671748,0.407283645,0.975373156,325.5892219,0.574051484,13.4007427,0.029551057,30.54195829,0.999299418,0.785825822,12.22039908,298.5797257,108.760622,12.62875541,1.644189588,0.150268007,48.83206891,18.88743782,113.1318912,31.83256508,336.1714616,0.364290826,6.176725541,0.370743849,0.883029246,87.29572544,49.42723707,1.315454158,0.031129126,11.86755764,13.18045522,9.39816464,32.28503588,8.173653609,0.003721459,6.071793756,23.77247539,295.6307763,0.128030493,259.0843479,7.46690883,0.010246163,15.19965412,1.608868764,0.364532986,30.63609276,0.32681946,340.161115,315.1184722,0.162567889,1.372500351,0.222058912,0.008140641,31.38502978,0.022698771,0.348929772,15.08843784,293.2576958
LOR227C,0.046097571,0.177916428,0.695828566,0.00492716,0.015454239,0.140383031,8.067825255,0,0.020802564,0.001122007,0.01039051,0.034910352,1.642095456,1.215714898,0.12375082,0.874935195,0.017824572,0.002500923,0.159477061,0.020733282,0.095785643,0.08406265,0.146371427,0.029000228,0.023811553,0.014412483,0.010545737,0.023818476,0.019269261,0.014881092,0.312633854,3.561705443,2.039698263,18.01658905,0.050248811,7.894072049,0.574417712,0.073919567,1.498866941,0.038917625,0.912832347,7.093275452,3.880904878,0.005049336,0.02727155,0.211871946,0.083063949,1.952637979,11.26451857,0.020964168,0.263402761,3.47793165,10.70545409,0.521513183,0.145429894,0.320790553,0.246621364,616.6794736,0.424399816,0.797757731,0.003663288,8.101371905,0.499471012,0.825931675,0.852498551,567.8735123,0.151036036,0.883075457,37.41447887,6.924762711,0.414666347,0.786136608,0.146991384,7.413246816,642.3669788,1.032631872,0.8543131,0.204551955,1.199242029,0.127400189,0.569247319,0.220734081,0.00210091,52.50755886,1.220582934,0.01074695,8.474289692,0.073314624,0.001015376,8.443411152,42.17649311,559.8199931,0.130334535,488.6488963,0.050486577,0.001479809,0.780339893,0.633791456,0.146769827,8.010539943,0.117550235,648.4152115,597.1066665,0.0103593,0.056396954,0.031336335,0.012517343,7.429208311,0.007630242,0.039698301,0.917676834,550.2374187
LOR228C,0.119969787,0.700006934,10.88149821,0.053964217,0.025220945,0.022866915,37.37253515,0.000504523,0.055753995,0,0.038138795,0.035314529,3.290267194,3.848273592,0.163261148,11.27079757,0.070558509,0,0.533558793,0.008130684,0.133054875,0.01824758,0.20506821,0.037198459,0.002681818,0.000487802,0.015019017,0.014515454,0.005537101,0.001949823,0.895589527,3.617519877,5.139366548,40.8609345,0.107756395,34.92987574,0.017974542,0.186589743,0.163971832,0.02828934,8.406734735,33.77849816,4.198223343,0.020191943,0.033840156,0.14723346,0.19334604,1.083218795,4.485441711,0.052971938,0.125663764,0.995134038,5.186267528,7.634591942,0.181464007,0.182234949,0.418577515,277.1278309,0.179673282,11.4923122,0.001638036,34.46678779,0.271257886,3.729616347,10.99371487,250.3195462,0.047584948,11.39983197,4.899304177,0.006264855,0.438079832,11.75697041,0.041071586,48.55802631,280.7360196,0.056540205,1.199514941,0.080328661,0.652440309,0.034940358,0.601458487,0.700885917,0.008961449,12.52391486,12.37235514,0.034931187,36.5591279,0.114804852,0.000702761,7.593716821,18.38600981,248.4212455,0.035079215,215.6051792,0.072738276,0.001575624,13.28281452,0.441596856,0.055176239,34.52549986,0.057030354,282.2646501,264.0154283,0.042909941,0.207569222,0.115866831,0.017304336,34.31462541,0.002781535,0.022223597,14.36554256,251.5214366
LOR229C,0.252336713,0.350085726,2.902669729,0.012515723,0.057304099,0.073997501,13.44744507,0.004752027,0.159766913,0.001147189,0.130784689,1.410316466,3.573757291,2.990303509,44.84173438,3.286119542,0.06191617,0,0.296027747,0.023421111,0.254688705,0.067087631,48.39591522,0.160622891,0.025058694,0,0.01961682,0.026144086,0.121180396,0.010936277,3.402680943,8.183755282,4.428100212,20.02579063,0.217136495,12.96618862,0.11064386,0.162353622,0.302781452,0.109967775,2.478927592,11.93515582,3.423555834,0.017520177,1.086246222,0.502830017,0.178717506,2.550820473,4.335493706,0.150249361,0.115324175,2.65514713,5.452213311,3.273725954,46.39834619,0.26532954,0.441887621,191.9497083,0.268529369,3.015074809,0.019347353,12.31521607,0.414856456,0.811213832,3.138306155,170.5960612,0.252853903,3.211968975,4.934788344,0.72371449,0.423449911,3.075016226,0.193577408,12.61415094,191.5661458,0.290935368,2.528819406,0.097039591,44.79565069,0.100401946,0.654940062,0.479425091,0.020312945,9.921580612,3.468227289,0.462565757,13.81486333,1.272493609,8.69E-05,3.228755562,14.12475676,169.8460837,0.184693524,149.0788296,1.103028693,0.003547416,3.33046181,2.322258303,0.192301556,13.82055921,0.081764676,191.8091153,180.5604471,0.026674018,0.455198592,0.085426189,0.01988751,12.30481829,0.092886696,0.040019608,3.723111653,169.70103
LOR230C,1.359686111,0.109418983,5.576181122,0.113639114,2.999361176,0.557438794,5.171555747,0,0.308869207,0,0.103150573,0.346084514,0.712125861,0.811574989,0.087683264,5.853694313,0.355143175,0.002653883,0.068538149,0.062220896,0.13921444,0.089464442,0.11373317,1.500477993,0.028956348,0,0.139438116,0.32560975,0.234719171,0.017515783,0.169258324,2.931452783,1.042714045,11.79841941,0.355381702,4.860544844,0.046100813,0.256970601,0.179207257,0.141604133,4.53637806,4.887335504,2.891738981,1.216012243,0.361530506,0.715321662,0.562735576,2.772366548,5.044909198,0.30933175,0.08259297,2.664824804,11.07558726,4.25034684,0.098739593,0.098914965,0.281328057,290.5521108,0.111808843,5.961752102,0.006056109,4.943256139,0.188839719,0.711771522,5.693040251,264.1212566,0.288204834,5.891330275,21.14873734,0.474109022,3.276074796,6.140187659,0.293690702,5.241565662,299.074557,0.195254913,1.236112705,0.074440411,0.715750114,0.251738405,3.711031241,0.101737523,0.02936665,28.15665347,6.36013547,0.399050766,5.556210554,0.480906741,0.003860094,2.94685993,20.21628045,260.9959238,0.058779434,226.7902634,0.44012325,0.111754202,7.040947975,0.200865999,0.056526833,5.960796686,0.220789787,302.3843645,278.0858178,0.017864409,0.644205629,0.033855378,0.033715083,4.927624966,0.010019287,0.103465558,7.124993335,254.1181379
LOR231C,0.280361993,0.321134406,2.64403271,0.029063895,0.00166528,0.039865854,9.931505084,0,0.250041094,0,0.126272049,0.049237267,23.53386843,1.110992775,0.321249125,2.734835822,0,0,0.261604211,0.004781567,0.040830859,0.055859508,0.323013917,0.139616194,0.008675399,0,0.006763979,0.037302512,0.007924744,0,2.592458056,2.246908445,24.4987487,18.10166375,0.056696646,9.469517514,0,0.029148752,0.208704234,0.047743171,2.53553874,8.538443221,2.633503151,0,0.057999809,0.036945556,0.205359413,1.960149476,5.717823165,0.210428151,0.84094332,2.46444445,4.778534385,2.004068725,0.316506649,0.261668248,0.996545211,302.3389238,0.388192212,2.840394822,0.010569497,8.396889102,1.112868222,0.61814937,2.627938303,275.9623465,0.037190953,2.895177226,9.303405091,0.053292642,0.095051171,2.532820979,0.033444161,8.926410637,310.7184843,0.362773368,0.778575526,0.080369609,1.063329041,0.013464102,0.168711292,0.425695157,0.016799048,16.42999442,3.086524607,0.026675572,9.519873435,0.097870117,0,4.338399748,22.21382881,273.9807435,0.225308108,236.4824747,0.093315872,0.015598198,2.887766226,0.111110405,0.255800316,9.424449426,0.102052793,315.3340785,290.512112,0.008497708,0.44193401,0.064282966,0.071769972,7.966254124,0.00071163,0.050632989,3.037297745,266.4346244
LOR233C,0.057048344,0.221417879,12.57477281,0.072719752,0.019708557,0.079046814,13.70775877,0,0.084189091,8.63E-05,0.011723347,0.115417385,4.581356102,1.345638575,0.032075073,17.22041998,0.104359123,4.64E-05,0.154919299,0.004105537,0.04865254,0.012343301,0.042201863,0.023159381,0.004941215,0,0.003309196,0.005588381,0.01800528,0.001963498,0.829858647,1.975795434,5.08915295,19.92044126,0.063211877,11.63867831,0.02232565,0.029461639,0.519877646,0.076238162,9.685047386,10.68731996,2.744237173,0.040588762,0.115223752,0.025194557,0.193599417,2.164792742,5.995186226,0.083366567,3.558438517,1.776713943,6.423682488,7.351483104,0.03576511,0.139695784,0.357896972,354.4834843,0.08943429,11.81578659,0.002030738,11.43262861,3.648377516,1.031995867,16.73225387,317.48787,0.014743841,17.15423081,40.03640401,0.092940636,0.081737273,11.50472763,0.013718505,11.96474406,356.3521639,0.128935464,0.212346644,0.499484211,0.75562791,0.015517985,0.19069706,0.21309687,0.044412272,47.8421252,19.06906713,0.010490332,12.98831031,0.159628141,0.000643295,3.982291738,21.78221736,314.7570661,0.042210761,273.2876156,0.133508193,0,13.83577378,0.201383652,0.017772528,14.65276451,0.162039389,359.8329036,338.2757947,0.075655524,0.324794059,0.082083605,0.019384075,12.61080476,0.01650236,0.030240157,18.1737168,308.4297198
LOR234C,5.252096833,0.991179635,5.489160207,0.03426658,0.024455613,0.459324353,5.080256775,0,1.151836695,0,0.722217244,19.41505959,1.669718396,1.060090747,16.20437462,5.668913881,0.061703265,0.007394683,0.655583674,0.256643655,0.19587613,0.448526944,17.5761418,5.620662999,0.010294266,0,0.10701558,0.176452228,0.178698604,0.003585915,0.405266959,3.82309519,2.178666751,11.36491357,0.477186618,4.948486443,0.015531314,0.158826385,1.487687281,0.246002451,4.319444732,4.775836276,1.648767347,0.049869547,19.26457173,0.138319709,0.185692903,1.843374097,4.599446686,0.990441262,2.139627304,1.39828512,4.29073421,3.844751413,16.90935212,0.696572816,0.655340828,218.7465274,0.730877013,5.67687943,0.004659084,4.624001294,2.398105579,0.742714218,5.398509604,193.6763504,0.317099867,5.695735291,31.2311205,0.000402409,0.197593414,5.799075254,0.315310412,4.854827541,215.1047793,0.141444978,0.934194487,0.898762008,16.65255186,0.319692529,0.329813486,0.787139055,0.043819084,34.801756,6.103460182,9.036824407,6.28129057,19.17401276,0.008606057,4.021101121,13.68188062,192.4606678,0.585327558,168.30131,18.48289474,0.003491819,6.266305737,4.743021826,0.591735637,6.672142943,0.081095411,216.9625432,207.7851308,0.024097942,1.44361168,0.121070176,0.053821396,4.88997586,0.277904882,0.290295723,6.66957181,193.2395867
LOR235C,0.064226226,0.052891542,0.222055365,0.035905796,0.055297497,0.023509407,0.697078832,0,0.097433755,0,0.025213627,0.341221607,0.098601856,0.123155846,0.109199147,0.220649342,0.015504954,0.00038565,0.052920265,0.01251122,0.017649154,0.092457292,0.129105325,0.066992273,0.002865341,0,0.034278518,0.020723896,0.007521907,0.000663501,0.047216491,1.753792879,0.167816567,9.699782522,0.709797842,0.679598965,0.069537534,0.009794543,0.149429656,0.054140554,0.633053365,0.864215911,4.394305992,0.007487436,0.262030395,0.806743108,0.221130639,3.618011559,7.528731065,0.09512977,0.028405142,2.955921999,4.635275572,0.808461536,0.116119546,0.057745245,0.030796885,520.1497217,0.014594464,0.349295431,0.001271691,0.843980701,0.058469783,0.317504327,0.235388807,475.520135,0.067326888,0.233742081,22.39273698,0.328474465,0.393834587,0.419315453,0.068649741,0.712332291,538.6000859,36.44764215,0.260083462,0.1298679,1.21417519,0.062142679,0.501625442,0.052934449,0.001953158,35.70674518,0.311713482,0.035299248,0.830693853,0.253934604,0,3.958383819,37.06108502,470.8896999,0.028216261,407.424102,0.249536973,0.002210078,0.25560565,0.05889856,0.025590579,1.380465306,0.083032833,544.083757,502.5672153,0.009144717,0.171309092,0.008467582,0.01062129,0.635815131,0.005352325,0.011838619,0.300230181,456.151967
