genomes,LOR002C,LOR003C,LOR005C,LOR006C,LOR007C,LOR008C,LOR009C,LOR011C,LOR012C,LOR013C,LOR014C,LOR015C,LOR016C,LOR017C,LOR018C,LOR019C,LOR020C,LOR021C,LOR022C,LOR023C,LOR024C,LOR025C,LOR026C,LOR027C,LOR028C,LOR029C,LOR030C,LOR033C,LOR034C,LOR036C,LOR037C,LOR042C,LOR046C,LOR051C,LOR054C,LOR055C,LOR058C,LOR060C,LOR061C,LOR062C,LOR063C,LOR065C,LOR070C,LOR072C,LOR074C,LOR076C,LOR078C,LOR081C,LOR082C,LOR083C,LOR084C,LOR085C,LOR086C,LOR090C,LOR091C,LOR098C,LOR099C,LOR101C,LOR102C,LOR103C,LOR202C,LOR203C,LOR204C,LOR206C,LOR207C,LOR208C,LOR210C,LOR211C,LOR212C,LOR214C,LOR215C,LOR216C,LOR217C,LOR218C,LOR219C,LOR220C,LOR221C,LOR222C,LOR223C,LOR224C,LOR225C,LOR226C,LOR227C,LOR228C,LOR229C,LOR230C,LOR231C,LOR233C,LOR234C,LOR235C,LOR237C,LOR238C,LOR239C,LOR240C,LOR241C,LOR242C,LOR243C,LOR246C,LOR248C,LOR249C,LOR254C,LOR258C,LOR259C,LOR260C,LOR262C,LOR264C,LOR269C,LOR270C,LOR272C,LOR274C,LOR275C,LOR279C,LOR281C,LOR282C,LOR283C,LOR284C,LOR287C,LOR288C,LOR289C,LOR294C,LOR295C,LOR300C,LOR301C,LOR303C
LOR2418C280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.7988482,0,0,0
LOR2418C5438_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5940966,0,0,0,0,0,0,0,0,0,0,0,827.0245004,0,0,0
LOR2418C7086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6176799,0,0,0
LOR2418C7477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.9481846,0,0,0
LOR2418C7955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.9156938,0,0,0,0,0,0,0,0,0,0,0,66.4687548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9206332,74.8726874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.8342028,30.78297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.1547961,0,0,0
LOR2418C7971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.6566291,0,0,0
LOR2418C8542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.5272326,0,0,0
LOR2418C9895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.191308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7193935,0,0,0
LOR2420C870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0866132,0
LOR2421C583,0,0,172.3685909,0,109.0190892,0,100.0334195,74.576468,129.6968334,0,42.04755,0,44.2298368,80.7083018,0,0,35.1999702,66.4822809,23.72366,0,0,0,1.977385,35.6795166,21.8935808,0,156.2886412,26.9140515,60.1792625,25.8760005,0,28.612215,41.33046,34.3774068,32.3140224,86.623149,0,0,0,61.4353828,58.2234372,96.4212664,89.326031,123.34517,23.1359664,50.0306625,9.9368892,10.098288,74.4958032,0,19.6408884,0,0,21.7923426,131.6561256,0,93.4794,163.356368,144.3952216,19.2611498,166.8387525,168.4443756,213.7708622,0,0,0,28.4634696,31.5355222,0,108.6391456,30.537864,93.061966,215.1072396,166.3741296,109.3826781,111.7127272,14.190015,0,104.9753196,171.3363456,34.1369289,105.3468094,159.481329,98.4790387,48.996066,85.509333,0,123.9884011,66.470271,180.3319312,43.3374916,49.684134,46.7527522,102.0213075,0,3.7648494,52.3705008,145.420674,41.7465396,287.098182,192.9215343,117.1271662,207.109244,43.3391757,78.7797288,165.886052,208.2268481,76.6696434,26.9149356,56.308419,16.19762,154.6987975,0,55.1603265,61.5161994,0,47.0597918,95.475114,28.30032,34.8539359,16.5048233,163.976106,86.9369268,184.6642068
LOR242C2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5124526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR242C2740_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.375614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR242C2740_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7371682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR242C4391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.87488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR242C5793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.181695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7622448,0,0,0,0,0,0,0,0,0,12.1194738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.027819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR242C8925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.617615,0,0,0,0,0,0,2.458766,0,0,0,0,0,48.229314,0,0,0,0,0,10.9567964,0,0,0,0,0,0,0,0,0,16.7654154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3533512,0,0,0,0,0,0,0,16.2095094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.710332,0,0,0,37.7566248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8274165,0,0,14.1717654,0,0,0,0,0,0,0,0,0,0
LOR248C583,0,93.1064196,340.9027951,0,245.1938391,0,303.5867345,146.2572852,295.0073256,0,76.0068,0,98.4397747,225.2073427,10.3218154,0,70.03092,119.6036198,49.2013975,171.77069,0,0,3.6328365,93.0568422,44.3595516,10.108945,408.0047818,58.107343,152.6720993,62.5415073,40.1478944,59.5290928,86.6314256,73.1340488,67.2868444,170.2244699,0,0,34.9649965,168.1497915,123.1665182,210.0769254,184.4728,243.8350497,47.6064018,110.2191948,18.8624994,22.1526432,161.4147192,28.532372,55.9879068,68.8138242,41.4821085,45.4053222,251.900496,0,260.4717864,469.1600403,297.2677414,52.9404704,339.9993975,409.4932518,426.3750307,14.4278423,106.4524904,0,52.7528994,83.809362,0,177.4585008,59.6224674,185.180384,487.7886816,314.5575708,208.808586,210.7939592,26.05764,11.2772691,205.9668558,299.0377152,63.176538,218.9056212,401.9282085,181.9598143,116.468526,187.7677893,160.8185665,230.6431754,134.316994,357.6088304,107.4742968,114.053408,123.1093105,200.603697,0,8.0610156,103.2053188,276.610062,136.3894176,553.7803572,370.1056241,347.6206162,321.469802,77.9915709,150.8543136,333.310647,391.4488969,160.8700723,59.8586303,97.201404,28.1783557,317.3983976,0,111.3347553,126.1220166,0,97.0998244,292.644954,46.79343,95.2013594,40.473692,221.595801,188.8170804,237.2588748
LOR249C1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7070425,0,0,0,0,0,0,0,0,0,16.3006557,0,0,0,0,0,0,12.4818017,0,0,0,0,16.2312911,0,0,0,0,0,0,0,14.51044,0,0,0,0,0,0,0,24.4562976,13.4305841,0,0,0,8.377188,36.9117384,0,0,0,0,0,0,149.957352,2.4749856,20.047223,17.9190396,7.8189138,0,0,0,0,0,39.7485984,0,0,27.920151,0,0,0,0,28.9639555,0,15.9701224,0,0,0,0,0,0,45.15423,102.538896,0,14.2228548,0,4.690895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.939256,0,0,0,0,20.504928,0
LOR249C870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.718364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR254C11765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4525.542716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR254C870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.3128839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR258C425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3010404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7067537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2477235,0,16.641675,0,0,0,0,0,0,0,20.1281927,20.0908575,0,0,0,0,0,0,0,26.9898882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR258C5471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4914384,0,0,0,0,0,0,0,7.7014464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.8114323,0,0,70.83636,7.2757932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.554816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1472094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR258C6853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839.032524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR258C7540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.3517938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR258C870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.7474944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR262C4865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.6697032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR272C1817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9182716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR272C2933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.4946365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR272C3775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.8157746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR272C4277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.9961448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR272C7394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.3733436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR272C808,0,0,56.686436,0,993.3518231,0,0,0,0,0,0,0,27.8493361,89.3584199,20.0222009,0,0,48.2977523,0,158.052167,0,0,0,0,14.400178,0,7.2807362,39.377695,103.7865696,0,0,0,0,0,21.4571632,13.0630649,0,0,0,0,32.8291834,0,22.7695574,692.6084844,0,207.2191329,0,0,0,34.4732266,0,0,0,34.0245198,742.437468,0,0,0,0,14.7212638,564.162375,1076.57588,275.4450935,0,0,0,0,0,0,49.8614672,0,0,7.2275544,11.6128242,0,88.5813312,0,0,0,0,35.8763729,146.3053844,67.694235,676.9856628,14.510253,0,0,0,60.3447544,0,0,0,0,0,0,19.798127,35.7855562,0,319.5281847,172.1228292,70.2767179,42.2077194,0,0,26.2999296,0,954.0606034,41.0613875,165.8456695,0,0,105.5606881,0,22.5895968,299.2138227,0,0,0,7.12305,24.6934275,0,113.181642,36.3122796,324.410184
LOR275C1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8167736,29.9357225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.2372667,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR275C1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1691832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.2083136,0,0,0,0,0,0,0,0,0,0,0,106.6102884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6799361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.9599653,0,0,0,0,13.5711975,0,0,0,0,11.8546925,0,0,0
LOR275C435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.2878321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577.5250544,30.1167146,0,0,0,0,0,0,0,0,0,204.9533964,0,0,0,126.9007572,0,0,0,0,0,0,0,0,0,91.484628,0,0,0,18.2800288,0,0,0,0,0,12.566048,0,0,0,0,0,0,0,0,302.1073332,0,0,0,0,0,0,0,0,0,110.0324701,0,0,0
LOR275C4638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7273119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.9124364,0,0,0,0,0,0,0,0,0,2.9904987,0,0,0
LOR275C5475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292.0803928,0,0,0,0,0,0,0,0,0,0,0,0,0
